po_line_id,po_id,product_id,order_qty,unit_cost
57070,22880,140,306,856.83
57298,22976,140,311,856.83
57422,23019,140,237,856.83
58162,23331,140,132,856.83
58558,23491,140,185,856.83
58908,23638,140,240,856.83
59040,23694,140,352,856.83
59267,23788,140,96,856.83
59499,23877,140,29,856.83
59535,23892,140,56,856.83
59687,23948,140,342,856.83
60005,24077,140,301,856.83
60039,24090,140,468,856.83
60245,24174,140,349,856.83
60385,24233,140,23,856.83
60448,24255,140,404,856.83
61012,24480,140,104,856.83
61141,24530,140,-5,856.83
61385,24623,140,489,856.83
61804,24786,140,124,856.83
62132,24911,140,362,856.83
60,25,141,28,892.61
286,123,141,352,892.61
417,176,141,432,892.61
768,313,141,486,892.61
2683,1082,141,387,892.61
2718,1095,141,344,892.61
2842,1139,141,293,892.61
2871,1149,141,64,892.61
3207,1283,141,251,892.61
3413,1358,141,242,892.61
4071,1626,141,139,892.61
4211,1688,141,462,892.61
4319,1732,141,471,892.61
4516,1810,141,194,892.61
4530,1816,141,99,892.61
4777,1917,141,90,892.61
5017,2012,141,413,892.61
5270,2116,141,117,892.61
5672,2281,141,263,892.61
5793,2331,141,51,892.61
5895,2371,141,226,892.61
5934,2386,141,129,892.61
6586,2646,141,414,892.61
6629,2662,141,248,892.61
6830,2740,141,68,892.61
6847,2746,141,404,892.61
7204,2898,141,487,892.61
7370,2960,141,245,892.61
7455,2994,141,266,892.61
7458,2995,141,134,892.61
8269,3343,141,93,892.61
8692,3514,141,469,892.61
9239,3748,141,412,892.61
9376,3802,141,248,892.61
9402,3812,141,71,892.61
9588,3878,141,350,892.61
9605,3885,141,436,892.61
9804,3960,141,363,892.61
9887,3997,141,124,892.61
10011,4044,141,495,892.61
11055,4468,141,213,892.61
11440,4616,141,367,892.61
12000,4840,141,394,892.61
12071,4866,141,412,892.61
12670,5100,141,31,892.61
13220,5319,141,395,892.61
13509,5434,141,415,892.61
13725,5519,141,72,892.61
14203,5715,141,438,892.61
14388,5784,141,163,892.61
14395,5785,141,486,892.61
14459,5808,141,346,892.61
14531,5835,141,179,892.61
15020,6034,141,458,892.61
15293,6139,141,293,892.61
15777,6327,141,124,892.61
15857,6360,141,488,892.61
16038,6434,141,32,892.61
16053,6441,141,185,892.61
16177,6490,141,462,892.61
16184,6492,141,300,892.61
16561,6642,141,161,892.61
16616,6663,141,267,892.61
16887,6774,141,309,892.61
17091,6861,141,79,892.61
17803,7140,141,216,892.61
18020,7225,141,185,892.61
18023,7226,141,39,892.61
18197,7299,141,137,892.61
18402,7387,141,54,892.61
18429,7397,141,497,892.61
18509,7427,141,230,892.61
18587,7459,141,480,892.61
18711,7505,141,166,892.61
19012,7617,141,236,892.61
19264,7720,141,411,892.61
19402,7777,141,267,892.61
19485,7809,141,495,892.61
19554,7836,141,450,892.61
19942,7982,141,290,892.61
20170,8076,141,34,892.61
20257,8112,141,311,892.61
20284,8124,141,389,892.61
20382,8162,141,49,892.61
20523,8215,141,71,892.61
20533,8221,141,46,892.61
20606,8253,141,470,892.61
20645,8268,141,380,892.61
20818,8334,141,454,892.61
20884,8362,141,301,892.61
20886,8362,141,468,892.61
20971,8401,141,191,892.61
21539,8625,141,128,892.61
21721,8697,141,294,892.61
22283,8915,141,268,892.61
23489,9413,141,264,892.61
23703,9498,141,312,892.61
23862,9563,141,449,892.61
24283,9727,141,411,892.61
24719,9904,141,134,892.61
24733,9910,141,25,892.61
24944,9992,141,464,892.61
25192,10100,141,152,892.61
25278,10129,141,111,892.61
25550,10243,141,425,892.61
25699,10308,141,-5,892.61
25787,10343,141,488,892.61
25975,10415,141,264,892.61
26338,10567,141,136,892.61
26444,10609,141,308,892.61
26499,10632,141,123,892.61
26610,10679,141,210,892.61
26681,10707,141,359,892.61
26979,10830,141,183,892.61
28024,11264,141,108,892.61
28993,11662,141,302,892.61
29023,11673,141,169,892.61
29163,11729,141,74,892.61
29315,11795,141,259,892.61
29336,11803,141,286,892.61
30002,12059,141,341,892.61
30329,12190,141,297,892.61
30760,12370,141,47,892.61
30792,12382,141,245,892.61
31100,12497,141,334,892.61
31139,12513,141,52,892.61
31762,12768,141,242,892.61
31776,12775,141,177,892.61
32208,12946,141,319,892.61
32245,12960,141,280,892.61
32492,13061,141,478,892.61
32553,13085,141,221,892.61
32904,13232,141,466,892.61
33256,13365,141,340,892.61
33345,13405,141,85,892.61
33410,13431,141,230,892.61
33477,13455,141,233,892.61
33487,13459,141,440,892.61
33623,13511,141,82,892.61
33815,13586,141,374,892.61
34118,13710,141,385,892.61
34324,13796,141,394,892.61
34339,13803,141,181,892.61
34351,13808,141,131,892.61
34434,13838,141,220,892.61
34481,13856,141,310,892.61
34549,13880,141,259,892.61
34672,13930,141,82,892.61
34705,13944,141,457,892.61
34721,13949,141,284,892.61
34917,14029,141,304,892.61
35281,14166,141,66,892.61
35710,14336,141,441,892.61
35900,14414,141,160,892.61
35941,14431,141,287,892.61
36117,14507,141,343,892.61
36198,14540,141,36,892.61
36199,14540,141,307,892.61
36626,14711,141,228,892.61
36672,14732,141,464,892.61
36856,14802,141,409,892.61
36979,14845,141,23,892.61
37175,14932,141,386,892.61
37215,14949,141,168,892.61
37222,14952,141,333,892.61
37657,15130,141,47,892.61
38060,15296,141,312,892.61
38254,15371,141,72,892.61
38489,15468,141,452,892.61
38636,15521,141,20,892.61
38831,15600,141,42,892.61
39583,15910,141,290,892.61
40086,16116,141,240,892.61
40238,16174,141,417,892.61
41265,16573,141,404,892.61
41548,16691,141,393,892.61
41849,16820,141,351,892.61
43225,17367,141,403,892.61
43539,17491,141,346,892.61
44437,17850,141,408,892.61
45484,18258,141,484,892.61
45527,18278,141,28,892.61
46046,18489,141,260,892.61
46364,18613,141,176,892.61
46574,18701,141,179,892.61
47224,18957,141,210,892.61
47258,18974,141,159,892.61
48037,19287,141,247,892.61
48218,19364,141,291,892.61
48342,19416,141,346,892.61
48520,19492,141,407,892.61
48650,19545,141,181,892.61
49054,19697,141,249,892.61
49320,19801,141,185,892.61
49388,19827,141,427,892.61
49609,19913,141,355,892.61
50223,20158,141,117,892.61
50791,20383,141,279,892.61
50941,20447,141,373,892.61
51480,20666,141,346,892.61
51752,20775,141,205,892.61
51832,20804,141,96,892.61
51879,20818,141,470,892.61
52597,21108,141,156,892.61
53460,21462,141,412,892.61
53717,21563,141,83,892.61
54161,21740,141,404,892.61
54172,21744,141,494,892.61
54450,21854,141,226,892.61
55175,22145,141,328,892.61
55864,22408,141,261,892.61
55881,22415,141,330,892.61
55905,22423,141,173,892.61
56164,22527,141,274,892.61
56311,22588,141,419,892.61
57050,22872,141,334,892.61
57145,22913,141,26,892.61
57188,22929,141,243,892.61
57333,22988,141,473,892.61
57433,23025,141,24,892.61
57642,23116,141,427,892.61
57748,23158,141,207,892.61
57928,23232,141,225,892.61
58013,23268,141,380,892.61
58252,23365,141,356,892.61
59096,23713,141,227,892.61
59293,23796,141,371,892.61
59361,23822,141,300,892.61
59434,23853,141,238,892.61
59452,23859,141,92,892.61
59552,23898,141,36,892.61
60224,24164,141,112,892.61
61295,24591,141,131,892.61
61309,24595,141,221,892.61
61475,24657,141,47,892.61
61554,24688,141,222,892.61
61765,24770,141,153,892.61
61871,24812,141,163,892.61
61929,24838,141,28,892.61
61954,24848,141,296,892.61
62064,24886,141,230,892.61
62190,24935,141,184,892.61
515,215,142,483,261.76
753,310,142,77,261.76
780,318,142,325,261.76
1161,475,142,452,261.76
1234,505,142,320,261.76
1331,540,142,363,261.76
1344,547,142,486,261.76
1475,603,142,228,261.76
2239,900,142,409,261.76
2385,961,142,429,261.76
2821,1131,142,232,261.76
2983,1193,142,473,261.76
3296,1318,142,391,261.76
3384,1347,142,169,261.76
3679,1460,142,227,261.76
4201,1685,142,421,261.76
4686,1881,142,99,261.76
5448,2190,142,57,261.76
5600,2252,142,270,261.76
6218,2499,142,130,261.76
6393,2565,142,338,261.76
6808,2732,142,364,261.76
6955,2797,142,218,261.76
7598,3056,142,355,261.76
8316,3363,142,316,261.76
9189,3727,142,90,261.76
9500,3846,142,173,261.76
9628,3893,142,371,261.76
9776,3949,142,68,261.76
9796,3958,142,389,261.76
9992,4036,142,425,261.76
10755,4344,142,384,261.76
10872,4392,142,368,261.76
10925,4414,142,45,261.76
11069,4474,142,171,261.76
11140,4499,142,134,261.76
11270,4549,142,127,261.76
11321,4571,142,60,261.76
11486,4636,142,185,261.76
11550,4660,142,387,261.76
11659,4709,142,357,261.76
11701,4724,142,127,261.76
11851,4782,142,321,261.76
12293,4955,142,165,261.76
12611,5078,142,108,261.76
12775,5144,142,202,261.76
13270,5338,142,212,261.76
13410,5393,142,20,261.76
13587,5466,142,104,261.76
13779,5542,142,326,261.76
14741,5919,142,296,261.76
15113,6067,142,409,261.76
16419,6587,142,273,261.76
16585,6650,142,462,261.76
16685,6690,142,166,261.76
16716,6702,142,456,261.76
16764,6721,142,312,261.76
17430,6991,142,441,261.76
17931,7189,142,288,261.76
18463,7410,142,48,261.76
18573,7454,142,421,261.76
18575,7454,142,447,261.76
19031,7626,142,354,261.76
19457,7796,142,51,261.76
19548,7833,142,297,261.76
19911,7970,142,440,261.76
19987,8000,142,450,261.76
20018,8014,142,352,261.76
20089,8039,142,63,261.76
20999,8411,142,185,261.76
21253,8516,142,241,261.76
21475,8604,142,244,261.76
21588,8645,142,257,261.76
21760,8711,142,144,261.76
21830,8734,142,331,261.76
22104,8843,142,197,261.76
22438,8981,142,258,261.76
22543,9020,142,479,261.76
22643,9062,142,53,261.76
22925,9188,142,195,261.76
22968,9205,142,138,261.76
24171,9687,142,129,261.76
24268,9721,142,27,261.76
24326,9746,142,44,261.76
24699,9898,142,99,261.76
24779,9927,142,274,261.76
25097,10056,142,29,261.76
25875,10374,142,290,261.76
26720,10725,142,289,261.76
26875,10789,142,379,261.76
26980,10830,142,78,261.76
27487,11041,142,475,261.76
27626,11099,142,63,261.76
28045,11272,142,446,261.76
28328,11389,142,441,261.76
28401,11418,142,496,261.76
29757,11967,142,404,261.76
29886,12014,142,182,261.76
30175,12133,142,109,261.76
30280,12171,142,163,261.76
30389,12216,142,380,261.76
30704,12347,142,459,261.76
31159,12521,142,106,261.76
31248,12560,142,415,261.76
31770,12773,142,162,261.76
32698,13146,142,314,261.76
32733,13160,142,38,261.76
32861,13216,142,230,261.76
32956,13251,142,395,261.76
33065,13294,142,64,261.76
33668,13529,142,246,261.76
33707,13548,142,140,261.76
34025,13672,142,212,261.76
34077,13695,142,244,261.76
34093,13700,142,55,261.76
34512,13868,142,269,261.76
34619,13910,142,317,261.76
34744,13958,142,282,261.76
34860,14007,142,375,261.76
35428,14223,142,47,261.76
35918,14421,142,473,261.76
36134,14513,142,296,261.76
36683,14736,142,229,261.76
36766,14770,142,414,261.76
37013,14864,142,202,261.76
37041,14877,142,406,261.76
37273,14969,142,500,261.76
37413,15033,142,48,261.76
37875,15218,142,410,261.76
38106,15314,142,472,261.76
38817,15596,142,428,261.76
38851,15610,142,136,261.76
38984,15663,142,411,261.76
39124,15721,142,438,261.76
40013,16087,142,385,261.76
40028,16094,142,288,261.76
40316,16202,142,412,261.76
40390,16233,142,164,261.76
40454,16259,142,106,261.76
41003,16473,142,55,261.76
41173,16536,142,49,261.76
41730,16770,142,157,261.76
41788,16795,142,116,261.76
41991,16870,142,264,261.76
42058,16899,142,460,261.76
43183,17350,142,440,261.76
43509,17481,142,426,261.76
43554,17497,142,456,261.76
43612,17518,142,137,261.76
44151,17734,142,462,261.76
44714,17957,142,219,261.76
45128,18121,142,286,261.76
45658,18328,142,448,261.76
46117,18518,142,462,261.76
46408,18631,142,158,261.76
46414,18633,142,148,261.76
46458,18654,142,140,261.76
46636,18723,142,303,261.76
46762,18774,142,391,261.76
46956,18848,142,38,261.76
47044,18884,142,343,261.76
47047,18885,142,386,261.76
47636,19126,142,454,261.76
47843,19210,142,77,261.76
47956,19256,142,254,261.76
48312,19404,142,129,261.76
48504,19486,142,247,261.76
48561,19512,142,158,261.76
48873,19627,142,410,261.76
48964,19661,142,130,261.76
49225,19764,142,218,261.76
49550,19891,142,371,261.76
50095,20104,142,66,261.76
50136,20121,142,337,261.76
50349,20207,142,134,261.76
50477,20251,142,486,261.76
50734,20359,142,294,261.76
50808,20389,142,256,261.76
50820,20394,142,173,261.76
51253,20579,142,85,261.76
51268,20587,142,239,261.76
51601,20713,142,437,261.76
51906,20832,142,447,261.76
52323,20997,142,403,261.76
53592,21521,142,196,261.76
53920,21643,142,435,261.76
54025,21687,142,244,261.76
54123,21727,142,60,261.76
54179,21747,142,189,261.76
54199,21755,142,301,261.76
54670,21940,142,463,261.76
54797,21988,142,445,261.76
55161,22139,142,479,261.76
55403,22236,142,316,261.76
58592,23506,142,160,261.76
59047,23697,142,423,261.76
59151,23734,142,353,261.76
59474,23868,142,188,261.76
59737,23966,142,394,261.76
60204,24156,142,372,261.76
60302,24199,142,352,261.76
60732,24373,142,141,261.76
60843,24413,142,420,261.76
61423,24637,142,208,261.76
61541,24683,142,-5,261.76
61682,24739,142,101,261.76
62057,24882,142,142,261.76
62194,24936,142,25,261.76
62265,24963,142,219,261.76
62295,24977,142,367,261.76
158,66,143,377,674.48
311,133,143,349,674.48
722,298,143,352,674.48
846,348,143,143,674.48
1630,666,143,463,674.48
1735,701,143,20,674.48
2050,824,143,458,674.48
2226,895,143,147,674.48
2498,1006,143,400,674.48
2815,1129,143,455,674.48
3618,1435,143,191,674.48
4521,1813,143,94,674.48
4872,1954,143,410,674.48
4950,1987,143,133,674.48
5168,2075,143,476,674.48
5243,2105,143,157,674.48
5460,2195,143,275,674.48
5530,2223,143,168,674.48
5835,2348,143,247,674.48
6055,2436,143,35,674.48
6244,2509,143,296,674.48
6535,2622,143,131,674.48
6646,2668,143,255,674.48
6849,2747,143,330,674.48
7201,2896,143,500,674.48
7592,3055,143,467,674.48
7676,3097,143,468,674.48
7747,3127,143,31,674.48
7923,3196,143,79,674.48
8728,3531,143,267,674.48
8846,3577,143,285,674.48
9069,3668,143,319,674.48
9091,3677,143,49,674.48
9327,3779,143,136,674.48
9857,3986,143,348,674.48
9862,3988,143,285,674.48
10113,4088,143,145,674.48
10200,4127,143,333,674.48
10482,4236,143,298,674.48
10737,4338,143,459,674.48
10983,4438,143,439,674.48
11082,4479,143,498,674.48
11362,4585,143,207,674.48
12387,4994,143,216,674.48
12445,5016,143,466,674.48
12517,5045,143,326,674.48
12614,5079,143,203,674.48
12723,5124,143,237,674.48
13340,5363,143,273,674.48
13391,5385,143,177,674.48
13403,5391,143,264,674.48
13454,5412,143,34,674.48
13632,5486,143,209,674.48
13755,5532,143,422,674.48
14120,5680,143,330,674.48
14731,5916,143,156,674.48
15295,6139,143,400,674.48
15792,6333,143,29,674.48
15800,6335,143,237,674.48
16003,6419,143,294,674.48
16073,6451,143,173,674.48
16221,6505,143,343,674.48
16275,6531,143,258,674.48
16399,6579,143,491,674.48
16622,6665,143,60,674.48
17072,6853,143,323,674.48
17154,6884,143,130,674.48
17165,6888,143,243,674.48
17274,6931,143,366,674.48
17319,6946,143,34,674.48
18081,7250,143,365,674.48
18116,7264,143,311,674.48
18373,7375,143,192,674.48
18594,7461,143,378,674.48
18886,7574,143,484,674.48
19070,7643,143,468,674.48
19285,7731,143,72,674.48
19480,7807,143,337,674.48
20329,8142,143,208,674.48
20332,8143,143,34,674.48
21099,8453,143,336,674.48
23115,9265,143,494,674.48
23348,9358,143,313,674.48
23351,9359,143,454,674.48
24152,9679,143,160,674.48
24248,9714,143,361,674.48
24267,9720,143,457,674.48
24358,9760,143,49,674.48
24463,9802,143,191,674.48
24797,9934,143,166,674.48
24826,9945,143,491,674.48
24993,10009,143,63,674.48
25001,10014,143,281,674.48
25288,10133,143,221,674.48
25479,10215,143,483,674.48
25496,10221,143,120,674.48
25755,10332,143,247,674.48
26164,10494,143,128,674.48
26181,10502,143,101,674.48
26553,10653,143,107,674.48
26739,10734,143,93,674.48
27189,10914,143,248,674.48
27519,11052,143,57,674.48
28355,11400,143,89,674.48
28646,11522,143,187,674.48
28775,11572,143,80,674.48
28934,11641,143,97,674.48
28980,11657,143,401,674.48
29136,11719,143,409,674.48
29205,11749,143,89,674.48
29607,11911,143,59,674.48
29665,11932,143,447,674.48
30246,12157,143,336,674.48
30705,12347,143,383,674.48
30745,12364,143,375,674.48
30993,12457,143,290,674.48
31125,12507,143,421,674.48
31242,12557,143,483,674.48
31660,12725,143,174,674.48
31809,12787,143,348,674.48
32542,13081,143,407,674.48
32632,13118,143,158,674.48
32655,13129,143,140,674.48
32743,13164,143,85,674.48
33171,13332,143,338,674.48
33205,13346,143,299,674.48
33882,13615,143,482,674.48
34059,13686,143,222,674.48
34192,13741,143,145,674.48
34954,14043,143,159,674.48
35027,14073,143,449,674.48
35337,14188,143,44,674.48
35497,14248,143,26,674.48
35523,14257,143,284,674.48
36093,14499,143,245,674.48
36309,14581,143,198,674.48
36730,14753,143,250,674.48
36757,14765,143,135,674.48
36986,14848,143,403,674.48
37024,14870,143,370,674.48
37088,14899,143,145,674.48
37102,14903,143,146,674.48
37301,14980,143,134,674.48
37876,15219,143,482,674.48
38333,15405,143,407,674.48
38687,15542,143,109,674.48
38934,15644,143,479,674.48
39200,15749,143,148,674.48
39624,15925,143,264,674.48
39999,16079,143,136,674.48
40451,16258,143,66,674.48
40478,16269,143,277,674.48
40565,16298,143,419,674.48
40629,16322,143,22,674.48
40679,16345,143,442,674.48
40715,16359,143,189,674.48
40948,16453,143,352,674.48
41022,16482,143,328,674.48
41085,16504,143,422,674.48
41410,16632,143,248,674.48
41750,16779,143,331,674.48
42846,17207,143,310,674.48
43230,17370,143,258,674.48
43440,17454,143,392,674.48
43972,17665,143,179,674.48
44036,17690,143,72,674.48
44239,17766,143,187,674.48
44458,17859,143,158,674.48
44487,17870,143,22,674.48
44636,17929,143,164,674.48
44790,17986,143,108,674.48
44818,18001,143,133,674.48
45165,18137,143,205,674.48
45464,18251,143,406,674.48
45715,18350,143,150,674.48
46184,18541,143,416,674.48
46266,18572,143,394,674.48
46313,18593,143,379,674.48
46683,18741,143,228,674.48
46881,18817,143,405,674.48
46974,18856,143,264,674.48
47365,19018,143,261,674.48
47406,19034,143,148,674.48
47672,19141,143,60,674.48
47710,19158,143,67,674.48
47816,19200,143,441,674.48
47902,19233,143,212,674.48
48260,19383,143,297,674.48
48335,19412,143,84,674.48
48401,19443,143,258,674.48
48508,19488,143,106,674.48
48657,19547,143,260,674.48
49009,19682,143,338,674.48
49839,20004,143,184,674.48
50325,20197,143,370,674.48
50638,20321,143,161,674.48
51184,20547,143,485,674.48
52062,20897,143,317,674.48
52267,20974,143,458,674.48
52306,20991,143,393,674.48
52469,21058,143,376,674.48
52482,21063,143,457,674.48
52526,21079,143,404,674.48
53099,21313,143,446,674.48
53307,21404,143,175,674.48
53344,21417,143,64,674.48
53424,21446,143,121,674.48
53739,21573,143,475,674.48
53903,21636,143,360,674.48
54011,21680,143,123,674.48
54412,21837,143,171,674.48
54616,21917,143,41,674.48
55617,22317,143,197,674.48
56017,22472,143,251,674.48
56126,22512,143,44,674.48
56176,22533,143,174,674.48
56522,22669,143,127,674.48
56977,22844,143,333,674.48
56983,22846,143,279,674.48
57044,22871,143,437,674.48
57048,22872,143,90,674.48
57588,23094,143,42,674.48
57715,23145,143,251,674.48
57901,23222,143,137,674.48
58030,23275,143,377,674.48
58176,23336,143,368,674.48
58436,23440,143,264,674.48
58718,23557,143,-5,674.48
58763,23576,143,172,674.48
58799,23592,143,475,674.48
58915,23640,143,185,674.48
58918,23642,143,401,674.48
59560,23901,143,-5,674.48
59607,23920,143,292,674.48
59783,23982,143,426,674.48
59919,24040,143,271,674.48
60322,24207,143,49,674.48
60669,24349,143,78,674.48
61121,24520,143,279,674.48
61200,24557,143,99,674.48
61390,24626,143,92,674.48
61553,24688,143,92,674.48
62347,24997,143,168,674.48
68,28,144,301,869.84
71,29,144,216,869.84
124,52,144,484,869.84
602,248,144,319,869.84
1038,424,144,247,869.84
1405,573,144,324,869.84
1777,717,144,339,869.84
1891,765,144,254,869.84
1946,786,144,459,869.84
2581,1040,144,98,869.84
2680,1081,144,97,869.84
2812,1128,144,93,869.84
3139,1257,144,285,869.84
3283,1313,144,190,869.84
3654,1450,144,366,869.84
4128,1654,144,283,869.84
4498,1802,144,50,869.84
4527,1815,144,211,869.84
4948,1986,144,31,869.84
5072,2036,144,116,869.84
5855,2355,144,449,869.84
6110,2455,144,298,869.84
6977,2806,144,124,869.84
7362,2956,144,46,869.84
7589,3053,144,156,869.84
7698,3106,144,322,869.84
9907,4004,144,178,869.84
10002,4040,144,92,869.84
10019,4048,144,457,869.84
10228,4139,144,173,869.84
10241,4144,144,270,869.84
10428,4214,144,46,869.84
10585,4273,144,288,869.84
10627,4288,144,66,869.84
11876,4792,144,382,869.84
12022,4849,144,66,869.84
12146,4896,144,220,869.84
12284,4950,144,416,869.84
12291,4954,144,300,869.84
12327,4970,144,382,869.84
12498,5037,144,198,869.84
12797,5151,144,133,869.84
12920,5201,144,413,869.84
12962,5218,144,143,869.84
13028,5246,144,454,869.84
13284,5344,144,386,869.84
14246,5732,144,161,869.84
14761,5929,144,377,869.84
14773,5934,144,64,869.84
15276,6131,144,449,869.84
15608,6259,144,184,869.84
16719,6703,144,109,869.84
16982,6816,144,252,869.84
17142,6879,144,347,869.84
17183,6895,144,244,869.84
17461,7006,144,272,869.84
17570,7050,144,255,869.84
17718,7106,144,350,869.84
17737,7112,144,245,869.84
17947,7194,144,249,869.84
17975,7204,144,221,869.84
18434,7399,144,91,869.84
18474,7414,144,108,869.84
18705,7503,144,145,869.84
18852,7558,144,199,869.84
18890,7576,144,223,869.84
19068,7642,144,20,869.84
19492,7811,144,388,869.84
20013,8012,144,389,869.84
20581,8240,144,427,869.84
20584,8242,144,193,869.84
20972,8401,144,25,869.84
21199,8493,144,23,869.84
21569,8635,144,58,869.84
21631,8660,144,447,869.84
21820,8732,144,330,869.84
21842,8739,144,57,869.84
21963,8785,144,172,869.84
22333,8935,144,429,869.84
22899,9177,144,109,869.84
23346,9357,144,32,869.84
24179,9689,144,325,869.84
24518,9825,144,279,869.84
24548,9835,144,236,869.84
24751,9917,144,176,869.84
25434,10194,144,233,869.84
26377,10583,144,304,869.84
26588,10670,144,152,869.84
26775,10749,144,25,869.84
27012,10843,144,84,869.84
27174,10908,144,344,869.84
27785,11165,144,378,869.84
27805,11175,144,315,869.84
28305,11380,144,170,869.84
28632,11517,144,421,869.84
29334,11802,144,469,869.84
29436,11839,144,305,869.84
29697,11943,144,186,869.84
30513,12268,144,500,869.84
30553,12285,144,114,869.84
30806,12387,144,66,869.84
31291,12575,144,401,869.84
31419,12630,144,142,869.84
31477,12654,144,425,869.84
31946,12838,144,111,869.84
32462,13049,144,392,869.84
32522,13073,144,137,869.84
32699,13146,144,349,869.84
32886,13225,144,95,869.84
32927,13239,144,62,869.84
33556,13485,144,221,869.84
33748,13562,144,250,869.84
34390,13824,144,87,869.84
34398,13826,144,280,869.84
34786,13974,144,380,869.84
35909,14418,144,355,869.84
36284,14572,144,333,869.84
36806,14785,144,236,869.84
37038,14876,144,445,869.84
37176,14933,144,255,869.84
37331,14997,144,56,869.84
37423,15036,144,67,869.84
37558,15089,144,129,869.84
37593,15102,144,141,869.84
37696,15146,144,275,869.84
37807,15187,144,78,869.84
38119,15320,144,54,869.84
38623,15516,144,305,869.84
38978,15660,144,281,869.84
39013,15677,144,149,869.84
39152,15731,144,68,869.84
39202,15750,144,405,869.84
40075,16111,144,490,869.84
40269,16185,144,335,869.84
40586,16304,144,293,869.84
40764,16379,144,262,869.84
41140,16522,144,400,869.84
41563,16698,144,154,869.84
42107,16918,144,46,869.84
42862,17212,144,56,869.84
43024,17287,144,306,869.84
43301,17396,144,323,869.84
43428,17450,144,500,869.84
43468,17467,144,361,869.84
43856,17619,144,313,869.84
43881,17628,144,416,869.84
44172,17742,144,58,869.84
44354,17809,144,436,869.84
44728,17961,144,71,869.84
44959,18056,144,493,869.84
45140,18124,144,423,869.84
45564,18292,144,67,869.84
45711,18348,144,45,869.84
46006,18472,144,401,869.84
46749,18770,144,371,869.84
46889,18821,144,354,869.84
47210,18951,144,421,869.84
47486,19068,144,226,869.84
47639,19128,144,249,869.84
48419,19449,144,40,869.84
48851,19619,144,128,869.84
48891,19634,144,264,869.84
49142,19734,144,429,869.84
49166,19745,144,72,869.84
49266,19779,144,54,869.84
49464,19859,144,83,869.84
50123,20116,144,172,869.84
51138,20528,144,472,869.84
51596,20711,144,367,869.84
51795,20791,144,315,869.84
51921,20838,144,384,869.84
52602,21111,144,500,869.84
53294,21399,144,111,869.84
54415,21838,144,296,869.84
54487,21868,144,101,869.84
55217,22162,144,188,869.84
55330,22206,144,142,869.84
55703,22349,144,165,869.84
55804,22387,144,360,869.84
55809,22389,144,475,869.84
55917,22429,144,365,869.84
56409,22626,144,417,869.84
56568,22687,144,477,869.84
57410,23014,144,32,869.84
57613,23106,144,92,869.84
57804,23181,144,252,869.84
57812,23185,144,446,869.84
57990,23259,144,445,869.84
58053,23284,144,414,869.84
58627,23518,144,489,869.84
58947,23654,144,185,869.84
59609,23921,144,78,869.84
59697,23953,144,306,869.84
59766,23975,144,179,869.84
60080,24108,144,96,869.84
60425,24247,144,164,869.84
60459,24260,144,337,869.84
61161,24539,144,430,869.84
61446,24646,144,352,869.84
61650,24727,144,304,869.84
62112,24905,144,239,869.84
1148,470,145,468,572.36
1483,606,145,402,572.36
1502,616,145,74,572.36
1864,754,145,75,572.36
2092,840,145,286,572.36
2496,1006,145,321,572.36
2678,1081,145,435,572.36
3154,1263,145,500,572.36
3380,1346,145,220,572.36
3427,1362,145,414,572.36
3560,1415,145,150,572.36
4042,1613,145,295,572.36
4126,1654,145,434,572.36
4301,1726,145,95,572.36
4449,1783,145,151,572.36
4477,1795,145,28,572.36
4757,1909,145,401,572.36
6348,2546,145,178,572.36
6634,2664,145,499,572.36
6799,2726,145,57,572.36
6837,2742,145,287,572.36
8048,3246,145,120,572.36
8509,3439,145,408,572.36
8857,3583,145,497,572.36
9073,3670,145,38,572.36
9413,3815,145,377,572.36
9707,3923,145,384,572.36
9813,3965,145,317,572.36
9814,3965,145,242,572.36
9971,4028,145,237,572.36
10536,4255,145,473,572.36
10939,4420,145,350,572.36
11378,4592,145,163,572.36
11776,4754,145,44,572.36
12110,4882,145,100,572.36
12304,4960,145,49,572.36
12307,4961,145,478,572.36
13436,5405,145,285,572.36
13467,5416,145,378,572.36
14286,5744,145,260,572.36
14417,5793,145,382,572.36
14674,5893,145,134,572.36
15189,6096,145,413,572.36
16155,6484,145,199,572.36
16583,6649,145,44,572.36
16859,6761,145,264,572.36
17066,6850,145,472,572.36
17393,6977,145,469,572.36
17535,7038,145,354,572.36
17710,7104,145,302,572.36
17742,7113,145,88,572.36
17837,7154,145,205,572.36
17849,7157,145,351,572.36
18367,7371,145,225,572.36
18397,7385,145,310,572.36
18413,7392,145,385,572.36
19044,7631,145,83,572.36
19184,7691,145,139,572.36
19551,7835,145,240,572.36
19585,7848,145,46,572.36
19726,7905,145,72,572.36
20535,8221,145,170,572.36
20712,8296,145,271,572.36
20948,8391,145,221,572.36
21123,8464,145,83,572.36
21270,8521,145,107,572.36
21509,8614,145,444,572.36
21581,8642,145,438,572.36
22019,8808,145,22,572.36
22093,8839,145,223,572.36
22575,9034,145,200,572.36
23558,9441,145,161,572.36
24549,9835,145,125,572.36
24554,9836,145,99,572.36
24860,9959,145,109,572.36
24884,9969,145,176,572.36
24914,9980,145,277,572.36
26132,10477,145,482,572.36
26300,10554,145,94,572.36
27340,10974,145,296,572.36
28170,11323,145,153,572.36
28190,11331,145,268,572.36
28448,11440,145,31,572.36
28459,11447,145,498,572.36
